category,datetime,headline,id,image,related,source,summary,url
company,1767085908,The Club's top 10 things to watch in the stock market Tuesday,137941473,https://image.cnbcfm.com/api/v1/image/108043098-1727989387640-gettyimages-2173579499-META_CONNECT.jpeg?v=1755550231&w=1920&h=1080,AAPL,CNBC,"Copper is on track for its biggest one-year increase since 2009. Meanwhile, Meta announced one last acquisition of 2025. ",https://finnhub.io/api/news?id=0a214e04124f4fc77675a60fefdd0a6068b9cdf23e1b136ee01e4c2192909738
company,1767077611,Why Wedbush's Dan Ives says these five AI stocks will boom in 2026,137941467,https://image.cnbcfm.com/api/v1/image/108246569-17670951641767095162-43241664026-1080pnbcnews.jpg?v=1767095163&w=1920&h=1080,AAPL,CNBC,"CNBC's ""Squawk Box"" teams discuss some of the top AI stock picks for 2026 with Dan Ives of Wedbush Securities.",https://finnhub.io/api/news?id=72c096f1886d46d27e19efdd079693714b03106deae0d16305bb9345866824ba
company,1767069119,1 Consumer Stock to Research Further and 2 We Ignore,137940748,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"The performance of consumer discretionary businesses is closely linked to economic cycles. This volatility leads to big swings in stock prices that have worked in their favor recently - over the past six months, the industry has returned 16.3% and beat the S&P 500 by 4.6 percentage points.",https://finnhub.io/api/news?id=bb7222386efed0ea9ff9dfaae1f9dfeaeeaa4d6be7daaf035800a9f5c80565a7
company,1767045358,"US Equities Fall in Muted Trading as Nvidia, Tesla Decline",137940111,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,US equity benchmarks fell Monday in muted trading with most of the Magnificent Seven tech stocks und,https://finnhub.io/api/news?id=8ac09a13b2289fb5a2a51b94d979c5fd38f7e95b71d879695dbf8b4ef5af7c7d
company,1767043884,"Tim Cook's Nike Buy, AI Smart Glasses, Court Victory And More: This Week In Appleverse",137940112,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"As the weekend comes to a close, let’s take a look at some of the most intriguing stories that emerged in the tech and market world. Why Tim Cook’s Buy Is Drawing Market Parallels Tim Cook, the CEO of Apple Inc. (NASDAQ:AAPL), has recently purchased shares of Nike Inc. (NYSE:NKE). This move has drawn parallels with Tesla Inc.‘s (NASDAQ:TSLA) market behavior earlier this year. The purchase coincided with a moment when pessimism appeared fully priced in, signaling a potential market bottom. Read t",https://finnhub.io/api/news?id=804347149d51c321563989433f248356cb86b76117ef31bc8c44556d4f05c661
company,1767043800,"Warren Buffett gifts us 5 secrets for investing success, as he hands off Berkshire’s reins this week",137940113,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Three paragraphs in a 1994 letter to Berkshire Hathaway shareholders reveal the top reason for Buffett’s phenomenal winning record.,https://finnhub.io/api/news?id=9dec91440d1d3b0fc4450a33a6c116a40d114c83fdf12d05e366e7e7d855540e
company,1767040260,Alphabet Stock’s 2025 Rebound Has Wall Street Betting on More Gains,137940114,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Alphabet stock was the best performer in the Magnificent 7 in 2025, as investors grew more confident in its AI and search strategy.",https://finnhub.io/api/news?id=66cd7c710d8e667e0a84e047120cbe46bfbec4c70d6540ad1899b0eb35d953ad
company,1767039648,Why One Fund Ditched Viper Energy in a $12 Million Exit Amid a 20% Stock Slide,137935039,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Shares of Viper Energy were on a tear through late last year, but the story has since soured for the stock.",https://finnhub.io/api/news?id=ac7309bf36ffbd9d32942bda1a2c290332ac8987e0f5c9914a68ad41e22f5459
company,1767037996,Intel Stock Had a Banner Year But Is Still 50% Off Its Record Highs. Are More Gains in Store for 2026?,137940115,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Intel shares have gained nearly 80% under the leadership of Lip-Bu Tan who joined as the firm’s chief executive in March. But can INTC stock replicate this outperformance in 2026?,https://finnhub.io/api/news?id=4c13f86e4f2b74664fdea75ccb9be0a9e215d0edc230265f1f50495065c3df31
company,1767034380,"Top Research Reports for Apple, Cisco & IBM",137934604,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Apple leads today's top research reports, with Services surpassing 1B paid subscribers and expectations for double-digit iPhone growth in fiscal Q1.",https://finnhub.io/api/news?id=d3e929e9e45ce4db3db17a754022f2bbcf76597e57a52c33a9857764b91aee19
company,1767033420,"1 Unstoppable Stock That Could Join Nvidia, Alphabet, Apple, and Microsoft in the $3 Trillion Club in 2026",137934602,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Amazon is making a habit of beating Wall Street's expectations, so its stock might be undervalued right now.",https://finnhub.io/api/news?id=debb0c588e36dd2ed5c8d5309f60314c4a37e4c5581a89695428ffafce215ecf
company,1767033082,Jim Cramer’s guide to investing: Pick out the obvious winners,137941475,https://image.cnbcfm.com/api/v1/image/104608847-IMG_5164-jim-cramer.jpg?v=1693522825&w=1920&h=1080,AAPL,CNBC,CNBC's Jim Cramer detailed his approach to investing in high-quality growth stocks.,https://finnhub.io/api/news?id=2b03909072d772cbaf8c5645cd42ba423e526284d5144fe2ee4e61c14730f6dd
company,1767031012,Apple Stock In Focus -- Wells Fargo Keeps 'Overweight' Rating Ahead of 2026,137933367,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Analysts See Upside in Apple Stock as iPhone Sales Surge,https://finnhub.io/api/news?id=cb2e9714c5967ff5051fc00412b2dd6a6a151139441dae0767e0f0fbb447fc38
company,1767030845,Jeff Bezos Warns: Do This Before Starting a Company in Your 20s,137933368,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"The Amazon icon thinks statistically, you're better off building up the business fundamentals before executing your killer concept, unless it's a moving target.",https://finnhub.io/api/news?id=dcb4c5f2e0b26aa323d60c71bc87bb2938e3548684ee0eb19fd4b77cd8ad11bb
company,1767030481,Wells Fargo Reaffirms Overweight on Apple as China iPhone Sales Surge,137933369,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Broker sees 10% upside amid strong non-Chinese smartphone growth and market share gains.,https://finnhub.io/api/news?id=727e70f7b2c154f93c6a3b4f4b59ed742c508267b6cce227c4747d41b4967741
company,1767027660,Apple Is Likely to Return to Double-Digit Revenue Growth in Fiscal 2026 -- and the Stock Looks Like a Buy,137933371,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Apple's latest holiday-quarter outlook points to a return to faster growth, helped by iPhone and Services.",https://finnhub.io/api/news?id=aa1e26b84c42fa7317cd5240f1ce4d76aa548bb474531ecfbec6675756da9ecd
company,1767025413,"The S&P 500 Is Too Exposed To Big Tech, Time To Buy JPMorgan’s Mid Cap Equity ETF Instead",137933359,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"The S&P 500 (NYSE:SPY) has a concentration problem. Its top 10 holdings command 39% of the portfolio, with mega-cap tech names like NVIDIA (NASDAQ:NVDA), Apple (NASDAQ:AAPL), and Microsoft (NASDAQ:MSFT) alone accounting for over 20%. Information Technology represents 34% of the fund, and when combined with Communication Services, Big Tech exposure pushes past 44%. For investors ... The S&P 500 Is Too Exposed To Big Tech, Time To Buy JPMorgan’s Mid Cap Equity ETF Instead",https://finnhub.io/api/news?id=9e251f57ad9cfde2de9451a898542d4baddcbabf775b9a3a9c30413b7815145e
company,1767018600,Medical Care Technologies (OTC PINK:MDCE) Achieves Global Distribution Approval from Apple's iOS App Store,137930655,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"MESA, AZ / ACCESS Newswire / December 29, 2025 /Medical Care Technologies Inc. (OTC Pink:MDCE), a technology-driven innovator in AI-powered consumer and health applications, today announced that its first international artificial intelligence (""AI"") ...",https://finnhub.io/api/news?id=792b8396d335fec8a9a083eb2e21838eed077cd672c8b8e95e9d650836291e78
company,1767015313,10 Information Technology Stocks Whale Activity In Today's Session,138644257,https://cdn.benzinga.com/files/images/story/2025/11/06/aggregated_options_2.jpg?width=2048&height=1536,AAPL,Benzinga, ,https://finnhub.io/api/news?id=c8dd1b53991ce56b9c0f53a68f314102c24fc656233fb6cdd480ef127f5ed3ee
company,1767010801,Stocks Down Pre-Bell as Year-End Approaches,137930656,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,The benchmark US stock measures were pointing lower before the opening bell Monday as traders prepar,https://finnhub.io/api/news?id=435f5cdb302ca20190cd3f6a186084a82cc32d817b6232d3e1cfd2842c0cb5e7
company,1767002440,California First Leasing Year-End Review,137930382,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1758158688/image_1758158688.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,Discover why California First Leasing Corporation offers 42% upside with discounted large-cap holdings and a likely NAV merger in 2026. Click for more on CFNB.,https://finnhub.io/api/news?id=031021c0f66fce375e0809331a524b6ed7c9bc568135f9ef52c58f2b0c17a219
company,1767002400,"Apple: Foldable Phone Sparks A Revival, Not AI Overhype",137930384,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1705316992/image_1705316992.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,Discover how Apple's strategic iPhone expansion and innovation fuel growth.,https://finnhub.io/api/news?id=42c8e059a8c2022ea2e2b38c371974167e5c17f495c67f151756648d6a4cf70a
company,1767002397,Intel's AI Reset Gets $5 Billion Boost From Nvidia,138610790,https://cdn.benzinga.com/files/images/story/2025/12/29/Santa-Clara--Ca--Usa---Nov-22--2023-Inte.jpeg?width=2048&height=1536,AAPL,Benzinga,"Intel completes $5B private placement with Nvidia, issuing 214M shares at $23.28 per share. Strategic reset under new CEO pushes turnaround.",https://finnhub.io/api/news?id=aa3b3a329e0e98e334cd5f735bc51bb975f9f2fdf5304177705b6664ef326122
company,1767002352,Investors know about the AI bubble. They're buying AI stock anyway.,137930657,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Call it the AI paradox: Investors know about the AI bubble, but they're still buying and holding Magnificent Seven stocks.",https://finnhub.io/api/news?id=130ca0e27b9d700befb7e45ca5dac07f2a0c3cc4c0fd63d3abc8b4be4abc7976
company,1767001333,Alphabet pulls ahead as the market reprices AI execution,137932493,https://image.cnbcfm.com/api/v1/image/108246240-1767020083642-1767018887-43227074666-hd.jpg?v=1767020121&w=1920&h=1080,AAPL,CNBC,CNBC's MacKenzie Sigalos reports on how a roughly 60-point year-to-date spread inside the Mag 7 is turning into a referendum on AI monetization — rewarding Alphabet and Nvidia while pressuring big spenders like Amazon and Meta.,https://finnhub.io/api/news?id=91bd16fb7f1108ef68bc4fa762bce562ef10ea8780e7d3e4831717d8dbd4eb26
company,1766998200,Apple CEO Tim Cook Just Gave Nike Investors 3 Million Reasons to Cheer,137930658,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Apple CEO Tim Cook recently made a big purchase of Nike stock.,https://finnhub.io/api/news?id=6d3b19b783eeff0c89f2ee81490a1a718ece524bd7fe91bce7af81a89b7365f1
company,1766997399,LIVE: Nvidia and Tesla losses drag Wall Street lower as London stays flat,137930659,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Whether the so-called Santa rally makes its way to London remains uncertain.,https://finnhub.io/api/news?id=17f47fd95353c2be01ce8ed7587585850e959b4c731e0c2a57cffb8c4910c99d
company,1766996133,"Buffett's Berkshire Made You Rich But Now Dominates Your Portfolio, Hold For Now",137929956,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/73562040/image_73562040.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"Berkshire Hathaway remains a solid, internally diversified company with strong leadership and integrity. Read why BRK.A stock is a Hold.",https://finnhub.io/api/news?id=93a769fc8be47e770184962a8f806183b824667656375d98e4ecdda85258da21
company,1766994167,"Mag 7 divide could widen in 2026 as Amazon, Meta, Apple lag year-to-date",137932495,https://image.cnbcfm.com/api/v1/image/108246167-17670119111767011909-43225725807-1080pnbcnews.jpg?v=1767011910&w=1920&h=1080,AAPL,CNBC,CNBC's MacKenzie Sigalos reports on how the Magnificent 7 stocks could widen their divide in 2026.,https://finnhub.io/api/news?id=27d70ac5e33cfe551cf2b3e90a8dd30e0875f571be7c9b7c3fbf3b4631cc6ec0
company,1766992500,The Hidden Danger Of Being A Growth-Only Investor,137929508,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1392461176/image_1392461176.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"When it comes to investing, there are a lot of factors that go into which strategy best suits you. Read why different metrics should drive your investment style.",https://finnhub.io/api/news?id=7b61385a91621fe7ad386e3e89ea786e3d246675f177cca5d7443a02f87cb5ad
company,1766988413,MAGY: Monetize Mag 7 Stocks With This Covered Call ETF,137929170,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2214959014/image_2214959014.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,Discover MAGY ETF: gain high weekly income from top AI tech stocks with covered call strategy.,https://finnhub.io/api/news?id=7ed72b245a0717576cd7eeeb065448b4ea1e0b48fd8ff4c4c7d02c61581198ee
company,1766988053,"Major shop closures across the UK, mapped",137930660,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Branch closures by Poundland, Iceland, M&S, Co-op and Morrisons have added to the problems UK high streets are facing.",https://finnhub.io/api/news?id=667101172ed113a0be6c09f7afc33db0524732f2c8c741ab3aa502efe764a486
company,1766988032,Financial resolutions for the New Year to help you make the most of your money,137930661,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"With 63% of people making financial resolutions this year, it’s a chance to turn things around.",https://finnhub.io/api/news?id=2218ae040995f5d320a0d51a27550f529d1b36c8ce9999118b2ac5d805260eec
company,1766984640,"Should You Buy the Best-Performing ""Magnificent Seven"" Stock of 2025?",137930662,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,It seems to have plenty of upside left.,https://finnhub.io/api/news?id=f34eaaa4c053ef96117783f533bb44902488117be056f59401c4d7e9322d966c
company,1766978556,"Dow Jones Futures Waver With Market At Highs; Tesla, Nvidia In Buy Areas",137930663,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"The stock market is right at record highs heading into the end of 2025. Tesla, Nvidia, Google and Apple are all just above buy points.",https://finnhub.io/api/news?id=776a5400b1992e3fafd47d35a3b1cd82b49ded8b3cbf176444b6764f25488197
company,1766949060,The Next Stock-Split Stock That Could Make You Rich,137930664,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Meta can be a smart pick for long-term investors.,https://finnhub.io/api/news?id=1046be043e1730985126a183ca38c1de6d5053948191836d1d69deafdf79adad
company,1766943532,Globalstar (GSAT) Gains Strategic Value From Apple Direct-to-Device Partnership,137930665,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Globalstar, Inc. (NASDAQ:GSAT) ranks among the best telecom stocks to invest in. Deutsche Bank began coverage of Globalstar, Inc. (NASDAQ:GSAT) on December 16 with a $62 price target and a Hold rating. The bank’s study addresses Globalstar’s place in the satellite communication (satcom) industry, highlighting the company’s deliberate shift from direct competition with providers like […]",https://finnhub.io/api/news?id=6742f893e4324a3d2cbd6a9a498b735dbcd2e896e83f56dedd5f823c4259ea46
company,1766938565,"Jim Cramer Repeats His “Own It, Don’t Trade It” Mantra on Apple",137930666,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Apple Inc. (NASDAQ:AAPL) is one of the stocks Jim Cramer discussed along with macroeconomic conditions. Cramer highlighted how the company tackled the tariffs, as he remarked: “I also asked what the impact of President Trump’s trade policies would be on tech, and by and large, this hasn’t been a major issue. There were times that […]",https://finnhub.io/api/news?id=1b1a2260c1cc325e140c39bbe930dc4a2b984ded90ca7fa76f3dc3722b4ea811
company,1766937449,Israel's tech sector says more staff seek relocation abroad-report,137930668,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Requests to relocate abroad by Israelis working at multinational companies operating in Israel rose in the past year in reaction to Israel's ​two-year war against Palestinian militant group Hamas, a report showed on Sunday.  The Israel Advanced ‌Technology Industries Association (IATI) found that 53% of companies reported an increase in relocation requests from Israeli employees, noting this was ""a ‌trend that may, over time, harm the local innovation engine and Israel's technological leadership.""  The hundreds of multinationals in Israel include Microsoft, Intel, Nvidia, Amazon, Meta and Apple.",https://finnhub.io/api/news?id=34beb8373302cde38efdcc8c70cacce9475636f06163b38caba24afc30c9a333
company,1766937449,Israel's tech sector says more staff seek relocation abroad,137930667,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Requests to relocate abroad by Israelis working at multinational companies operating in Israel rose in the past year in reaction to Israel's two-year war,https://finnhub.io/api/news?id=b56e6297922cf8849d067e98c1a04ca11a6cbeadf8f29280a2d5b5f250291cdc
company,1766920637,"NUGT: A Good Supplement To GDX, But Not A Long-Term Holding",137923072,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/919509898/image_919509898.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"Explore NUGT ETF for leveraged gold miners exposure, understand value decay risks, and see why GDX suits long-term gains.",https://finnhub.io/api/news?id=f83090361b45bc65ae0445909f5ae64cd62bae592190c36c179cdbae19081f96
company,1766917871,EXCLUSIVE: Warren Buffett Is 'The Ultimate Investor' – Market Expert Jay Woods Says Berkshire CEO 'The Stuff Of Legends',138601309,https://cdn.benzinga.com/files/images/story/2025/12/28/Palihapitiya-praises-Buffett.jpeg?width=2048&height=1536,AAPL,Benzinga,"Ahead of Warren Buffett&#39;s exit as Berkshire Hathaway CEO, market expert Jay Woods shares his memories of the legendary investor with Benzinga.",https://finnhub.io/api/news?id=f6b6a1383fb10d473c0e5fc60fb72d1dd4db702ad21c2ceb224388575d2eba2f
company,1766913300,"Market Outlook 2026: Technology, Precious Metals, And Commodities",137922418,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1455924529/image_1455924529.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"Discover how AI is influencing tech stocks, commodities, and precious metals. Uncover investment risks and opportunities in todayâs evolving market.",https://finnhub.io/api/news?id=0746a9000ff47b7b89154074aa5902a841987727d89f41fbbedd34ca50d6db55
company,1766901618,'We made 25 jars at a time with six pans on the go - now our business boasts a world's best marmalade',137930669,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Nicola Elliott is founder of Single Variety Co, an award-winning premium preserves brand that’s challenging the way food businesses grow.",https://finnhub.io/api/news?id=0d51c54a09cc93e0b5d9458ce6255730733424e503b05742d94844898251288c
company,1766885308,Apple: Quality Vs. Price,137920101,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1705316992/image_1705316992.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"Apple (AAPL) delivered record Q4 2025 revenue, net income, and EPS, underscoring unmatched business quality and execution.",https://finnhub.io/api/news?id=48df7a219d1fc0a24a3f18485386ca8a901933df5cf2655022d3b37462526a14
company,1766858220,"Billionaire Chase Coleman Has Formed His Own ""Magnificent Seven"" and It's Even Better Than the Original",137930670,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"The new ""Magnificent Seven"" is better suited for today's current market.",https://finnhub.io/api/news?id=5e22b47c4a2d6b682ef4dec1e23d880449654dcaeace30d0d98cb71001259290
company,1766827852,"AST SpaceMobile, Nike, Nvidia And More: 5 Stocks Investors Couldn't Stop Buzzing About This Week",138525239,https://cdn.benzinga.com/files/images/story/2025/12/27/Los-Angeles--California---July-8-2025-As.jpeg?width=2048&height=1536,AAPL,Benzinga,"Retail investors talked up five hot stocks this week (Dec. 22 to Dec. 26) on X and Reddit&#39;s r/WallStreetBets, driven by retail hype, AI buzz, and corporate news flow.",https://finnhub.io/api/news?id=f35e6744348b2beb52c8faa3fbb3be07c2032735a8b8a9d62704afed18822f2d
company,1766826061,"Benzinga Bulls And Bears: Nvidia, Intel, Oracle — And Markets Gain In Shortened Trading Week",138420036,https://cdn.benzinga.com/files/images/story/2025/12/27/Bulls-and-Bears-1.jpeg?width=2048&height=1536,AAPL,Benzinga,Benzinga examined the prospects for many investors&#39; favorite stocks over the last week — here&#39;s a look at some of our top stories.,https://finnhub.io/api/news?id=1a84885b2c92682a10e6192e867928ef5f318e28fa829032c98b5e1abef9986f
company,1766820771,JPMorgan Confident in Apple (AAPL) as iPhone 17 Demand-Supply Reaches Parity,137930671,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Apple Inc. (NASDAQ:AAPL) is one of the AI Stocks Investors Are Watching. On December 23, JPMorgan reiterated the stock as “Overweight” and a $305 price target. According to the firm’s survey checks, Apple’s iPhone 17 lead times have moderated by a few days this week from last week. “In Week 15 of our Apple Product […]",https://finnhub.io/api/news?id=ee8653b92666054904125b35ab7f5fbb3013f8d837aaec778e7933da157a453d
company,1766815239,'I've yet to get flu after taking hero doses of my camu camu berry drink',137930672,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Ben Arbib is an entrepreneur and sustainability advocate, best known as the founder of Nurture Brands.",https://finnhub.io/api/news?id=6af87359f2b6fba36bb9577b2b2242d915fab743bef77a141d2b86bc386d1e99
company,1766788312,From Tesla To Nike: Why Tim Cook's Buy Is Drawing Market Parallels,137930673,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Market bottoms rarely arrive with reassurance. They show up when skepticism turns casual — when stocks stop being debated and start being dismissed. That's the backdrop against which Apple Inc‘s (NASDAQ:AAPL) CEO Tim Cook's purchase of Nike Inc (NYSE:NKE) shares is suddenly getting serious attention. Earlier this year, Tesla Inc (NASDAQ:TSLA) found its footing just as public commentary around the stock turned openly mocking, including a high-profile jab from Tim Walz. The remark didn't cause the",https://finnhub.io/api/news?id=56af3a7c3f02c1a2123f85cae2ff9533db14ec114570759200e0aa3b0f3776dc
company,1766787600,Better Artificial Intelligence Stock: ASML vs. Taiwan Semiconductor,137930674,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Choosing between the two stocks likely comes down to one critical factor.,https://finnhub.io/api/news?id=e0cbe310277247d5e28fe6d0f97d844407ab83b4c1571954792d965bc0991641
company,1766767081,Apple Stock Rises Ahead of 2026. What's Driving the Growth,137908088,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Apple Navigates Legal Hurdles and Market Recovery as Year Ends,https://finnhub.io/api/news?id=d36469f9db78772747fb81d787f17cbb97f11a6dcde38a85f53fddd561faf6ee
company,1766764800,"The best investments do this 1 thing, says Warren Buffett. Here’s why the Oracle invests in these top performers",137908089,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Are you holding any of the stocks the Oracle of Omaha invests in?,https://finnhub.io/api/news?id=763adc0b8c7c3f29a7a5421254914a4a8a099d89420a006307a21565b64d72f0
company,1766764680,Apple Stock Ticks Up After a Surprise From China—and a Legal Win,137908090,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"China’s imports of foreign-branded mobile phones, including Apple’s iPhone, rose 128% in November from a year earlier.",https://finnhub.io/api/news?id=67460b79d0c591251a8c9ff0da475113165d268e2c19c250d9e664fb2a99532c
company,1766764558,Foreign Phone Shipments Jump 128% in China,137908091,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Apple-led rebound shows up in November,https://finnhub.io/api/news?id=4c41b7b37fc086b023ccbd52d32eea8549ec7d79d21ee1601056fc9e1ebf905a
company,1766764272,Lukewarm AI Plays Can Catch Up in 2026,137908092,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"The heaviest hitters of the AI trade cooled off in the final quarter of 2025. As we breeze through Santa Claus rally season (it seems to be on the table this year), the big question is what’s next for the AI trade. Undoubtedly, there’s still a lot of nerves out there over the latest wave ... Lukewarm AI Plays Can Catch Up in 2026",https://finnhub.io/api/news?id=5bb4f1a6b4f6e625f677c30cf87166b4de296382cfeb1de7e39a44d5c9c0182d
company,1766754170,Here’s How Apple (AAPL) Impacted Harbor Capital Appreciation Fund,137908093,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Harbor Capital Appreciation Fund, an investment management company, released its Q3 2025 investor letter. A copy of the same can be downloaded here. The Harbor Capital Appreciation Fund primarily focuses on investing in equity securities, targeting U.S. companies that have a market capitalization of at least $1 billion at the time of investment. US equities delivered […]",https://finnhub.io/api/news?id=5b8eaf3b75aae85bd29423b74411b533f9d3ce691d2abe07f2a9736e9541ebee
company,1766753256,5 Things to Know Before the Stock Market Opens,137908094,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"News of the day for Dec. 26, 2025",https://finnhub.io/api/news?id=6d7fb022efd8b179ee15581f63522b1482ff8c337f15fa9f93376196904a27da
company,1766747237,S&P Futures Muted in Thin Post-Christmas Trade,137908095,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"March S&P 500 E-Mini futures (ESH26) are trending down -0.03% this morning as trading resumed after the Christmas holiday, with activity subdued and volumes expected to remain light ahead of a shortened New Year’s week.",https://finnhub.io/api/news?id=9dd3a4f501fd7ce40caf7b5e0f7b10bcd7ebdf08436047468c9079cab9b2dd68
company,1766737118,"Nike An Attractive Buy? Value Percentile Rises As Tim Cook Buys 50,000 Shares",138691513,https://cdn.benzinga.com/files/images/story/2025/12/26/Nakhonratchasrima-thailand--Dec-07--2016.jpeg?width=2048&height=1536,AAPL,Benzinga,"im Cook buys 50,000 NKE shares as Nike&#39;s Value percentile hits 56.70. Is the stock a buy? Analysis of Benzinga Edge rankings.",https://finnhub.io/api/news?id=51f6aef20786ab61979edb2e04f3c636e5564f663fa34985c743f9e9cafc3897
company,1766736480,"Company News for Dec 26, 2025",137905983,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Companies In The News Are: NVDA, NKE, AAPL, DVAX, SNY, INTC.",https://finnhub.io/api/news?id=01c1b96caf0cc39f6a69e23728a3d965e887efbba83b6cd1369a03720ae1387f
company,1766733989,Samsung To Unveil First In-House GPU For Exynos 2600,138674107,https://cdn.benzinga.com/files/images/story/2025/12/26/Ho-Chi-Minh-City--Vietnam---June-4--2023_1.jpeg?width=2048&height=1536,AAPL,Benzinga,"Samsung debuts in-house GPU in Exynos 2600 chip, aiming for full control by 2027. AMD stock gains on strong demand for AI chips.",https://finnhub.io/api/news?id=8b99ca2cb2aa29ce24940ae5d066b1689dd715b31fee968d29e73b98f3adbde2
